date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:33:15	2914/2914	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:59%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/index.html?overview-summary.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/indexe0d5.html	(from )
22:33:15	90/90	---M-Z	200	added ('OK')	text/plain	date:Fri,%2026%20Aug%202016%2015:04:28%20GMT	https://ci.visualillusionsent.net/robots.txt		(from )
22:33:15	10598/10598	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/index.html?overview-summary.html)
22:33:16	139935/139935	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:59%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/allclasses-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/allclasses-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/index.html?overview-summary.html)
22:33:16	18290/18290	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:59%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-summary.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-summary.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/index.html?overview-summary.html)
22:33:17	11139/11139	---M-Z	200	added ('OK')	text/css	date:Thu,%2025%20Feb%202016%2016:55:59%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/stylesheet.css	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/stylesheet.css	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:17	1746/1746	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:17	3358/3358	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:17	7328/7328	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/ai/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/ai/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:18	1882/1882	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/attributes/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/attributes/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:18	1643/1643	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/chat/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/chat/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:18	3401/3401	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:18	1065/1065	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/effect/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/effect/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:19	1503/1503	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/hanging/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/hanging/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:19	1693/1693	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:19	2817/2817	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/animal/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/animal/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:19	1732/1732	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/humanoid/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/humanoid/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:19	1856/1856	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/humanoid/npc/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/humanoid/npc/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:20	1630/1630	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/humanoid/npc/ai/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/humanoid/npc/ai/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:20	3687/3687	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/monster/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/living/monster/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:20	1606/1606	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/throwable/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/throwable/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:20	2434/2434	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/vehicle/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/entity/vehicle/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:21	2197/2197	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/factory/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/factory/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:21	877/877	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/gui/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/gui/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:21	3156/3156	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/inventory/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/inventory/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:21	2052/2052	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/inventory/helper/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/inventory/helper/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:21	1650/1650	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/inventory/recipes/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/inventory/recipes/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:22	1265/1265	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/inventory/slot/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/inventory/slot/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:22	2447/2447	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/nbt/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/nbt/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:22	1247/1247	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/packet/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/packet/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:22	1296/1296	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/potion/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/potion/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:23	2146/2146	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/scoreboard/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/scoreboard/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:23	1310/1310	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/statistics/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/statistics/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:23	2476/2476	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:23	5430/5430	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/blocks/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/blocks/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:23	1613/1613	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/blocks/properties/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/blocks/properties/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:24	19823/19823	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/blocks/properties/helpers/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/blocks/properties/helpers/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:24	1615/1615	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/effects/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/effects/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:24	1557/1557	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/position/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/api/world/position/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:24	3216/3216	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/backbone/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/backbone/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:25	1114/1114	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/bansystem/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/bansystem/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:25	1556/1556	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/channels/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/channels/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:25	1401/1401	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/chat/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/chat/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:25	3368/3368	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:25	2609/2609	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/groupmod/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/groupmod/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:26	1191/1191	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/player/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/player/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:26	2677/2677	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/playermod/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/playermod/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:26	2497/2497	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:26	1239/1239	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/bans/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/bans/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:27	1303/1303	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/informational/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/informational/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:27	1348/1348	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/kits/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/kits/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:27	1219/1219	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/operator/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/operator/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:27	1305/1305	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/reservelist/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/reservelist/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:27	1727/1727	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/whitelist/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/system/whitelist/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:28	6322/6322	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/vanilla/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/vanilla/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:28	1657/1657	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/warp/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/warp/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:28	2172/2172	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/world/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/commandsys/commands/world/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:28	1445/1445	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/config/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/config/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:28	869/869	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/converter/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/converter/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:29	2173/2173	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/database/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/database/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
22:33:29	1534/1534	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2016:55:57%20GMT	https://ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/database/exceptions/package-frame.html	C:/Users/R/Desktop/CanaryDoc/CanaryDoc/ci.visualillusionsent.net/job/CanaryLib/javadoc/net/canarymod/database/exceptions/package-frame.html	(from https://ci.visualillusionsent.net/job/CanaryLib/javadoc/overview-frame.html)
